"","Names","Links","url","dob"
"1920.26","IVCHENKO Yevhen","/athletes/id/btukr12505199901/","https://www.biathlonworld.com/athletes/id/btukr12505199901/",1999-05-25 00:00:00
"1920.27","ZINGERLE David","/athletes/id/btita11003200001/","https://www.biathlonworld.com/athletes/id/btita11003200001/",2000-03-10 00:00:00
"1920.28","SIIMER Kristo","/athletes/id/btest11405199901/","https://www.biathlonworld.com/athletes/id/btest11405199901/",1999-05-14 00:00:00
"1920.29","FRAVI Laurin","/athletes/id/btsui12601199901/","https://www.biathlonworld.com/athletes/id/btsui12601199901/",1999-01-26 00:00:00
"1920.30","ISTAMGULOV Vadim","/athletes/id/btrus11009199801/","https://www.biathlonworld.com/athletes/id/btrus11009199801/",1998-09-10 00:00:00
"1920.31","GUNKA Jan","/athletes/id/btpol11404200201/","https://www.biathlonworld.com/athletes/id/btpol11404200201/",2002-04-14 00:00:00
"1920.32","CHEPYZHOV Roman","/athletes/id/btblr10101199801/","https://www.biathlonworld.com/athletes/id/btblr10101199801/",1998-01-01 00:00:00
"1920.33","MOLINARI Michele","/athletes/id/btita12002200001/","https://www.biathlonworld.com/athletes/id/btita12002200001/",2000-02-20 00:00:00
"1920.34","OBERHAUSER Magnus","/athletes/id/btaut12709199801/","https://www.biathlonworld.com/athletes/id/btaut12709199801/",1998-09-27 00:00:00
"1920.35","AUSEYENKA Ilya","/athletes/id/btblr11203199801/","https://www.biathlonworld.com/athletes/id/btblr11203199801/",1998-03-12 00:00:00
"1920.36","MANEK Ondrej","/athletes/id/btcze11207200101/","https://www.biathlonworld.com/athletes/id/btcze11207200101/",2001-07-12 00:00:00
"1920.37","TELEN Serhiy","/athletes/id/btukr12503199801/","https://www.biathlonworld.com/athletes/id/btukr12503199801/",1998-03-25 00:00:00
"1920.38","KANSKY Petr","/athletes/id/btcze11711200001/","https://www.biathlonworld.com/athletes/id/btcze11711200001/",2000-11-17 00:00:00
"1920.39","UNTERWEGER Dominic","/athletes/id/btaut10905199901/","https://www.biathlonworld.com/athletes/id/btaut10905199901/",1999-05-09 00:00:00
"1920.40","POSTL Thomas","/athletes/id/btaut13103199901/","https://www.biathlonworld.com/athletes/id/btaut13103199901/",1999-03-31 00:00:00
"1920.41","KUUTTINEN Patrik","/athletes/id/btfin12804200001/","https://www.biathlonworld.com/athletes/id/btfin12804200001/",2000-04-28 00:00:00
"1920.42","KAISER Simon","/athletes/id/btger12007199901/","https://www.biathlonworld.com/athletes/id/btger12007199901/",1999-07-20 00:00:00
"1920.43","TSIURYN Kiryl","/athletes/id/btblr10104199801/","https://www.biathlonworld.com/athletes/id/btblr10104199801/",1998-04-01 00:00:00
"1920.44","LEONESIO Iacopo","/athletes/id/btita11301200001/","https://www.biathlonworld.com/athletes/id/btita11301200001/",2000-01-13 00:00:00
"1920.45","LECHNER Lucas","/athletes/id/btger10502199901/","https://www.biathlonworld.com/athletes/id/btger10502199901/",1999-02-05 00:00:00
"1920.46","HECHENBERGER Andreas","/athletes/id/btaut10908200001/","https://www.biathlonworld.com/athletes/id/btaut10908200001/",2000-08-09 00:00:00
"1920.47","ROMANOV Nikita","/athletes/id/btltu12809199901/","https://www.biathlonworld.com/athletes/id/btltu12809199901/",1999-09-28 00:00:00
"1920.48","VIDMAR Anton","/athletes/id/btslo11702200001/","https://www.biathlonworld.com/athletes/id/btslo11702200001/",2000-02-17 00:00:00
"1920.49","BANYS Linas","/athletes/id/btltu10604199801/","https://www.biathlonworld.com/athletes/id/btltu10604199801/",1998-04-06 00:00:00
"1920.50","KOELLNER Hans","/athletes/id/btger11111200101/","https://www.biathlonworld.com/athletes/id/btger11111200101/",2001-11-11 00:00:00
"1920.51","MIAKONKII Aleksandr","/athletes/id/btrus12212199801/","https://www.biathlonworld.com/athletes/id/btrus12212199801/",1998-12-22 00:00:00
"1920.52","KABRDA Josef","/athletes/id/btcze11809200101/","https://www.biathlonworld.com/athletes/id/btcze11809200101/",2001-09-18 00:00:00
"1920.53","BOROVYK Roman","/athletes/id/btukr12801200001/","https://www.biathlonworld.com/athletes/id/btukr12801200001/",2000-01-28 00:00:00
"1920.54","THIEVENT Lou","/athletes/id/btfra13103200301/","https://www.biathlonworld.com/athletes/id/btfra13103200301/",2003-03-31 00:00:00
"1920.55","BALECZNY Lukasz","/athletes/id/btpol11707199901/","https://www.biathlonworld.com/athletes/id/btpol11707199901/",1999-07-17 00:00:00
"1920.56","MATVEEV Nikita","/athletes/id/btrus12607199801/","https://www.biathlonworld.com/athletes/id/btrus12607199801/",1998-07-26 00:00:00
"1920.57","MATSKEVICH Aliaksandr","/athletes/id/btblr10709199801/","https://www.biathlonworld.com/athletes/id/btblr10709199801/",1998-09-07 00:00:00
"1920.58","GOROPECNIK Jernej","/athletes/id/btslo11507200101/","https://www.biathlonworld.com/athletes/id/btslo11507200101/",2001-07-15 00:00:00
"1920.59","BEKTUGANOV Aleksandr","/athletes/id/btrus10312199801/","https://www.biathlonworld.com/athletes/id/btrus10312199801/",1998-12-03 00:00:00
"1920.60","SYTNYK Yurii","/athletes/id/btukr11405199801/","https://www.biathlonworld.com/athletes/id/btukr11405199801/",1998-05-14 00:00:00
"1920.61","AKIMOV Nikita","/athletes/id/btkaz11302200101/","https://www.biathlonworld.com/athletes/id/btkaz11302200101/",2001-02-13 00:00:00
"1920.62","NEUMANN Michal","/athletes/id/btpol12005199801/","https://www.biathlonworld.com/athletes/id/btpol12005199801/",1998-05-20 00:00:00
"1920.63","PONOMARENKO Oleksandr","/athletes/id/btukr12201199801/","https://www.biathlonworld.com/athletes/id/btukr12201199801/",1998-01-22 00:00:00
"1920.64","EPNER Markus Rene","/athletes/id/btest10106200201/","https://www.biathlonworld.com/athletes/id/btest10106200201/",2002-06-01 00:00:00
"1920.65","PITZER Lucas","/athletes/id/btaut12909199801/","https://www.biathlonworld.com/athletes/id/btaut12909199801/",1998-09-29 00:00:00
"1920.66","WRIGHT Campbell","/athletes/id/btnzl12505200201/","https://www.biathlonworld.com/athletes/id/btnzl12505200201/",2002-05-25 00:00:00
"1920.67","SKORUSA Wojciech","/athletes/id/btpol10406199801/","https://www.biathlonworld.com/athletes/id/btpol10406199801/",1998-06-04 00:00:00
"1819.2","STALDER Sebastian","/athletes/id/btsui11901199801/","https://www.biathlonworld.com/athletes/id/btsui11901199801/",1998-01-19 00:00:00
"1819.3","KHALILI Said Karimulla","/athletes/id/btrus10209199801/","https://www.biathlonworld.com/athletes/id/btrus10209199801/",1998-09-02 00:00:00
"1819.4","BOURGEOIS REPUBLIQUE Martin","/athletes/id/btfra11307199901/","https://www.biathlonworld.com/athletes/id/btfra11307199901/",1999-07-13 00:00:00
"1819.7","BAKKEN Sivert Guttorm","/athletes/id/btnor11807199801/","https://www.biathlonworld.com/athletes/id/btnor11807199801/",1998-07-18 00:00:00
"1819.8","SOERUM Vebjoern","/athletes/id/btnor11108199801/","https://www.biathlonworld.com/athletes/id/btnor11108199801/",1998-08-11 00:00:00
"1819.9","TSYMBAL Bogdan","/athletes/id/btukr10908199701/","https://www.biathlonworld.com/athletes/id/btukr10908199701/",1997-08-09 00:00:00
"1819.10","KARLIK Mikulas","/athletes/id/btcze11705199901/","https://www.biathlonworld.com/athletes/id/btcze11705199901/",1999-05-17 00:00:00
"1819.11","VIUKHIN Andrei","/athletes/id/btrus12804199901/","https://www.biathlonworld.com/athletes/id/btrus12804199901/",1999-04-28 00:00:00
"1819.12","RIETHMUELLER Danilo","/athletes/id/btger10101199901/","https://www.biathlonworld.com/athletes/id/btger10101199901/",1999-11-13 00:00:00
"1819.14","MALEEV Viacheslav","/athletes/id/btrus12506199701/","https://www.biathlonworld.com/athletes/id/btrus12506199701/",1997-06-25 00:00:00
"1819.16","SALUTT Nico","/athletes/id/btsui12011199801/","https://www.biathlonworld.com/athletes/id/btsui12011199801/",1998-11-20 00:00:00
"1819.17","RANTA Jaakko","/athletes/id/btfin10108199701/","https://www.biathlonworld.com/athletes/id/btfin10108199701/",1997-08-01 00:00:00
"1819.19","LABASTAU Mikita","/athletes/id/btblr11904199701/","https://www.biathlonworld.com/athletes/id/btblr11904199701/",1997-04-19 00:00:00
"1819.21","LAZOUSKI Dzmitry","/athletes/id/btblr10909199801/","https://www.biathlonworld.com/athletes/id/btblr10909199801/",1998-09-09 00:00:00
"1819.23","INVENIUS Tuukka","/athletes/id/btfin10608199701/","https://www.biathlonworld.com/athletes/id/btfin10608199701/",1997-08-06 00:00:00
"1819.24","HORNIG Vitezslav","/athletes/id/btcze12604199901/","https://www.biathlonworld.com/athletes/id/btcze12604199901/",1999-04-26 00:00:00
"1819.27","DURAND Michael","/athletes/id/btita11307199701/","https://www.biathlonworld.com/athletes/id/btita11307199701/",1997-07-13 00:00:00
"1819.30","BAZHIN Kirill","/athletes/id/btrus12201199801/","https://www.biathlonworld.com/athletes/id/btrus12201199801/",1998-01-22 00:00:00
"1819.32","GRUSD Fredrik","/athletes/id/btnor12502199902/","https://www.biathlonworld.com/athletes/id/btnor12502199902/",1999-02-25 00:00:00
"1819.34","TRIXL Sebastian","/athletes/id/btaut11010199701/","https://www.biathlonworld.com/athletes/id/btaut11010199701/",1997-10-10 00:00:00
"1819.36","LODL Darius Philipp","/athletes/id/btger11108200001/","https://www.biathlonworld.com/athletes/id/btger11108200001/",2000-08-11 00:00:00
"1819.37","KROGSAETER Joergen Brendengen","/athletes/id/btnor12505199801/","https://www.biathlonworld.com/athletes/id/btnor12505199801/",1998-05-25 00:00:00
"1819.38","MISE Edgars","/athletes/id/btlat12212199801/","https://www.biathlonworld.com/athletes/id/btlat12212199801/",1998-12-22 00:00:00
"1819.40","BRYHADYR Ruslan","/athletes/id/btukr13011199702/","https://www.biathlonworld.com/athletes/id/btukr13011199702/",1997-11-30 00:00:00
"1819.43","KIERS Trevor","/athletes/id/btcan10403199701/","https://www.biathlonworld.com/athletes/id/btcan10403199701/",1997-03-04 00:00:00
"1819.44","OTTINGER Lukas","/athletes/id/btsvk11406199901/","https://www.biathlonworld.com/athletes/id/btsvk11406199901/",1999-06-14 00:00:00
"1819.45","STVRTECKY Jakub","/athletes/id/btcze12112199801/","https://www.biathlonworld.com/athletes/id/btcze12112199801/",1998-12-21 00:00:00
"1819.47","BUCHER-JOHANNESSEN Fredrik Qvist","/athletes/id/btnor10208199801/","https://www.biathlonworld.com/athletes/id/btnor10208199801/",1998-08-02 00:00:00
"1819.48","CAPPELLARI Daniele","/athletes/id/btita12703199701/","https://www.biathlonworld.com/athletes/id/btita12703199701/",1997-03-27 00:00:00
"1819.49","MUKHAMEDZIANOV Ilnaz","/athletes/id/btrus13003199701/","https://www.biathlonworld.com/athletes/id/btrus13003199701/",1997-03-30 00:00:00
"1819.51","BECKRICH Garrett","/athletes/id/btusa12712200001/","https://www.biathlonworld.com/athletes/id/btusa12712200001/",2000-12-27 00:00:00
"1819.52","KOSHOVETS Vladyslav","/athletes/id/btukr11210199701/","https://www.biathlonworld.com/athletes/id/btukr11210199701/",1997-10-12 00:00:00
"1819.53","TOMSHIN Vasilii","/athletes/id/btrus11101199701/","https://www.biathlonworld.com/athletes/id/btrus11101199701/",1997-01-11 00:00:00
"1819.54","CLAUDE Emilien","/athletes/id/btfra11306199901/","https://www.biathlonworld.com/athletes/id/btfra11306199901/",1999-06-13 00:00:00
"1819.56","CHRISTILLE Cedric","/athletes/id/btita10701199901/","https://www.biathlonworld.com/athletes/id/btita10701199901/",1999-01-07 00:00:00
"1819.57","RAFFIN Leo","/athletes/id/btfra10310199901/","https://www.biathlonworld.com/athletes/id/btfra10310199901/",1999-10-03 00:00:00
"1819.61","NYKVIST Emil","/athletes/id/btswe12503199701/","https://www.biathlonworld.com/athletes/id/btswe12503199701/",1997-03-25 00:00:00
"1819.62","TORNES Eirik Kjoel","/athletes/id/btnor10308199901/","https://www.biathlonworld.com/athletes/id/btnor10308199901/",1999-08-03 00:00:00
"1819.64","OHLSSON Oskar","/athletes/id/btswe13005199801/","https://www.biathlonworld.com/athletes/id/btswe13005199801/",1998-05-30 00:00:00
"1819.65","HELDNA Robert","/athletes/id/btest11909199901/","https://www.biathlonworld.com/athletes/id/btest11909199901/",1999-09-19 00:00:00
"1819.67","ANDERSEN Filip","/athletes/id/btnor10407199901/","https://www.biathlonworld.com/athletes/id/btnor10407199901/",1999-07-04 00:00:00
"1819.68","SKLENARIK Tomas","/athletes/id/btsvk11310199901/","https://www.biathlonworld.com/athletes/id/btsvk11310199901/",1999-10-13 00:00:00
"1819.69","GROSS Simon","/athletes/id/btger11007199801/","https://www.biathlonworld.com/athletes/id/btger11007199801/",1998-07-10 00:00:00
"1819.71","BALOGA Matej","/athletes/id/btsvk10808199701/","https://www.biathlonworld.com/athletes/id/btsvk10808199701/",1997-08-08 00:00:00
"1819.73","NICASE Mattia","/athletes/id/btita12406199701/","https://www.biathlonworld.com/athletes/id/btita12406199701/",1997-06-24 00:00:00
"1819.74","GALAAEN Haavard","/athletes/id/btnor11304199801/","https://www.biathlonworld.com/athletes/id/btnor11304199801/",1998-04-13 00:00:00
"1819.75","INVENIUS Otto","/athletes/id/btfin10912200001/","https://www.biathlonworld.com/athletes/id/btfin10912200001/",2000-12-09 00:00:00
"1819.76","BJOERNDALEN Dag Sander","/athletes/id/btnor11905199801/","https://www.biathlonworld.com/athletes/id/btnor11905199801/",1998-05-19 00:00:00
"1819.77","CERVENKA Vaclav","/athletes/id/btusa10602199901/","https://www.biathlonworld.com/athletes/id/btusa10602199901/",1999-02-06 00:00:00
"1819.80","BELETSKIY Danil","/athletes/id/btkaz10901199701/","https://www.biathlonworld.com/athletes/id/btkaz10901199701/",1997-01-09 00:00:00
"1819.81","MALINOVSKII Igor","/athletes/id/btrus11803199701/","https://www.biathlonworld.com/athletes/id/btrus11803199701/",1997-03-18 00:00:00
"1819.82","NOVOPASHIN Ilia","/athletes/id/btrus12207199801/","https://www.biathlonworld.com/athletes/id/btrus12207199801/",1998-07-22 00:00:00
"1819.83","HARJULA Tuomas","/athletes/id/btfin10806199801/","https://www.biathlonworld.com/athletes/id/btfin10806199801/",1998-06-08 00:00:00
"1819.86","TESSIER Clement","/athletes/id/btfra10608199801/","https://www.biathlonworld.com/athletes/id/btfra10608199801/",1998-08-06 00:00:00
"1819.88","PANCERZ Przemyslaw","/athletes/id/btpol13009199801/","https://www.biathlonworld.com/athletes/id/btpol13009199801/",1998-09-30 00:00:00
"1819.90","KVARME Simen","/athletes/id/btnor10901200001/","https://www.biathlonworld.com/athletes/id/btnor10901200001/",2000-01-09 00:00:00
"1819.91","NAGLIC Luka","/athletes/id/btslo13001199801/","https://www.biathlonworld.com/athletes/id/btslo13001199801/",1998-01-30 00:00:00
"1819.92","FLORE Raul Antonio","/athletes/id/btrou10102199701/","https://www.biathlonworld.com/athletes/id/btrou10102199701/",1997-02-01 00:00:00
"1819.93","GRANDBOIS Leo","/athletes/id/btcan12007199901/","https://www.biathlonworld.com/athletes/id/btcan12007199901/",1999-07-20 00:00:00
"1819.94","BALODIS Rudis","/athletes/id/btlat12006199901/","https://www.biathlonworld.com/athletes/id/btlat12006199901/",1999-06-20 00:00:00
"1819.97","SZWAJNOS Marcin","/athletes/id/btpol12112199701/","https://www.biathlonworld.com/athletes/id/btpol12112199701/",1997-12-21 00:00:00
"1819.98","HAUGAN Oeyvind Rikheim","/athletes/id/btnor10402199801/","https://www.biathlonworld.com/athletes/id/btnor10402199801/",1998-02-04 00:00:00
"1819.102","STOYANOV Kristiyan","/athletes/id/btbul12212199801/","https://www.biathlonworld.com/athletes/id/btbul12212199801/",1998-12-22 00:00:00
"1819.103","FILIP Wojciech","/athletes/id/btpol12506199901/","https://www.biathlonworld.com/athletes/id/btpol12506199901/",1999-06-25 00:00:00
"1819.104","COLTEA George Marian","/athletes/id/btrou11705200001/","https://www.biathlonworld.com/athletes/id/btrou11705200001/",2000-05-17 00:00:00
"1819.105","YEREMIN Roman","/athletes/id/btkaz11401199701/","https://www.biathlonworld.com/athletes/id/btkaz11401199701/",1997-01-14 00:00:00
"1819.106","LEOPOLD Lars Hammernes","/athletes/id/btnor12512199901/","https://www.biathlonworld.com/athletes/id/btnor12512199901/",1999-12-25 00:00:00
"1819.107","STEFANSSON Malte","/athletes/id/btswe10404200001/","https://www.biathlonworld.com/athletes/id/btswe10404200001/",2000-04-04 00:00:00
"1819.109","HRABENNIKAU Aliaksei","/athletes/id/btblr13003199701/","https://www.biathlonworld.com/athletes/id/btblr13003199701/",1997-03-30 00:00:00
"1819.111","MANCIN MAJONI Davide","/athletes/id/btita11002199701/","https://www.biathlonworld.com/athletes/id/btita11002199701/",1997-02-10 00:00:00
"1819.112","KURALES Vadim","/athletes/id/btkaz21412200201/","https://www.biathlonworld.com/athletes/id/btkaz21412200201/",2002-12-14 11:00:00
"1819.113","BROUTIER Remi","/athletes/id/btfra10905200001/","https://www.biathlonworld.com/athletes/id/btfra10905200001/",2000-05-09 00:00:00
"1819.114","ZHU Zhenyu","/athletes/id/btchn11412199901/","https://www.biathlonworld.com/athletes/id/btchn11412199901/",1999-12-14 00:00:00
"1819.115","KUPPELWIESER Jan","/athletes/id/btita11609199701/","https://www.biathlonworld.com/athletes/id/btita11609199701/",1997-09-16 00:00:00
"1819.116","GONTEL Kevin","/athletes/id/btita11706199901/","https://www.biathlonworld.com/athletes/id/btita11706199901/",1999-06-17 00:00:00
"1819.117","UHA Juri","/athletes/id/btest12304199701/","https://www.biathlonworld.com/athletes/id/btest12304199701/",1997-04-23 00:00:00
"1819.118","BOVISI Sandro","/athletes/id/btsui10302199701/","https://www.biathlonworld.com/athletes/id/btsui10302199701/",1997-02-03 00:00:00
"1819.119","FOMIN Maksim","/athletes/id/btltu11210200001/","https://www.biathlonworld.com/athletes/id/btltu11210200001/",2000-10-12 00:00:00
"1819.120","SAETER Joergen","/athletes/id/btnor12601200001/","https://www.biathlonworld.com/athletes/id/btnor12601200001/",2000-01-26 00:00:00
"1819.121","GERMAIN Maxime","/athletes/id/btusa12108200101/","https://www.biathlonworld.com/athletes/id/btusa12108200101/",2001-08-21 00:00:00
"1819.122","RUNNALLS Adam","/athletes/id/btcan10310199801/","https://www.biathlonworld.com/athletes/id/btcan10310199801/",1998-10-03 00:00:00
"1819.124","DUICU Adelin Miodrag","/athletes/id/btrou11105199901/","https://www.biathlonworld.com/athletes/id/btrou11105199901/",1999-05-11 00:00:00
"1819.125","OVSYANNIKOV Anton","/athletes/id/btrus12410199701/","https://www.biathlonworld.com/athletes/id/btrus12410199701/",1997-10-24 00:00:00
"1819.126","SJOKVIST Henning","/athletes/id/btswe12701199801/","https://www.biathlonworld.com/athletes/id/btswe12701199801/",1998-01-27 00:00:00
"1819.127","ROMANCHYCH Vladyslav","/athletes/id/btukr11303200001/","https://www.biathlonworld.com/athletes/id/btukr11303200001/",2000-03-13 00:00:00
"1819.128","MUELLER Christoph Tobias","/athletes/id/btger10406199901/","https://www.biathlonworld.com/athletes/id/btger10406199901/",1999-06-04 00:00:00
"1819.129","TULATSIN Ivan","/athletes/id/btblr11804200101/","https://www.biathlonworld.com/athletes/id/btblr11804200101/",2001-04-18 00:00:00
"1819.131","ALFHEIM Martin","/athletes/id/btnor12512200001/","https://www.biathlonworld.com/athletes/id/btnor12512200001/",2000-12-25 00:00:00
"1718.1","PERRILLAT BOTTONET Martin","/athletes/id/btfra10511199701/","https://www.biathlonworld.com/athletes/id/btfra10511199701/",1997-11-05 00:00:00
"1718.8","LAMURE Morgan","/athletes/id/btfra22208199701/","https://www.biathlonworld.com/athletes/id/btfra22208199701/",1997-08-22 00:00:00
"1718.9","RIVAIL Hugo","/athletes/id/btfra13004199701/","https://www.biathlonworld.com/athletes/id/btfra13004199701/",1997-04-30 00:00:00
"1718.25","VEIT Marinus","/athletes/id/btger10305199701/","https://www.biathlonworld.com/athletes/id/btger10305199701/",1997-05-03 00:00:00
"1718.27","LAEGREID Sturla Holm","/athletes/id/btnor12002199701/","https://www.biathlonworld.com/athletes/id/btnor12002199701/",1997-02-20 00:00:00
"1718.34","DALE Johannes","/athletes/id/btnor12305199701/","https://www.biathlonworld.com/athletes/id/btnor12305199701/",1997-05-23 00:00:00
"1718.36","ASPENES Sverre Dahlen","/athletes/id/btnor12006199701/","https://www.biathlonworld.com/athletes/id/btnor12006199701/",1997-06-20 00:00:00
"1718.39","PERVUSHIN Mikhail","/athletes/id/btrus12501199901/","https://www.biathlonworld.com/athletes/id/btrus12501199901/",1999-01-25 00:00:00
"1718.41","TRIEB Michael","/athletes/id/btaut11411199701/","https://www.biathlonworld.com/athletes/id/btaut11411199701/",1997-11-14 00:00:00
"1718.48","OZTUNC Zana","/athletes/id/bttur12109199701/","https://www.biathlonworld.com/athletes/id/bttur12109199701/",1997-09-21 00:00:00
"1718.54","SCHUMACHER Julian","/athletes/id/btsui12304199701/","https://www.biathlonworld.com/athletes/id/btsui12304199701/",1997-04-23 00:00:00
"1718.56","STULIK Dominik","/athletes/id/btcze11906199801/","https://www.biathlonworld.com/athletes/id/btcze11906199801/",1998-06-19 00:00:00
"1718.57","TUMLER Peter","/athletes/id/btita12810199801/","https://www.biathlonworld.com/athletes/id/btita12810199801/",1998-10-28 00:00:00
"1718.61","LOHSCHMIDT Sven","/athletes/id/btger12312199701/","https://www.biathlonworld.com/athletes/id/btger12312199701/",1997-12-23 00:00:00
"1718.67","GOMBERT Tom","/athletes/id/btger12602199701/","https://www.biathlonworld.com/athletes/id/btger12602199701/",1997-02-26 00:00:00
"1718.71","BUTA Florin-Catalin","/athletes/id/btrou12609199801/","https://www.biathlonworld.com/athletes/id/btrou12609199801/",1998-09-26 00:00:00
"1718.75","SANCHEZ Teo","/athletes/id/btcan11303199701/","https://www.biathlonworld.com/athletes/id/btcan11303199701/",1997-03-13 00:00:00
"1718.78","TUTMIN Egor","/athletes/id/btrus11504199801/","https://www.biathlonworld.com/athletes/id/btrus11504199801/",1998-04-15 00:00:00
"1718.79","STROEMSHEIM Endre","/athletes/id/btnor10509199701/","https://www.biathlonworld.com/athletes/id/btnor10509199701/",1997-09-05 00:00:00
"1718.80","JAEGER Gian-Fadri","/athletes/id/btsui12305199701/","https://www.biathlonworld.com/athletes/id/btsui12305199701/",1997-05-23 00:00:00
"1718.82","KOLPAKOV Klaus Mark","/athletes/id/btest10501199901/","https://www.biathlonworld.com/athletes/id/btest10501199901/",1999-01-05 00:00:00
"1718.83","LOBASTOV Nikita","/athletes/id/btrus11904199701/","https://www.biathlonworld.com/athletes/id/btrus11904199701/",1997-04-19 00:00:00
"1718.90","LEITGEB Simon","/athletes/id/btita11107199701/","https://www.biathlonworld.com/athletes/id/btita11107199701/",1997-07-11 00:00:00
"1718.97","VSIVTSEV Mart","/athletes/id/btest11607199901/","https://www.biathlonworld.com/athletes/id/btest11607199901/",1999-07-16 00:00:00
"1718.98","JANIK Wojciech","/athletes/id/btpol11203200001/","https://www.biathlonworld.com/athletes/id/btpol11203200001/",2000-03-12 00:00:00
"1718.101","SCHUMACHER Marvin","/athletes/id/btger12807199801/","https://www.biathlonworld.com/athletes/id/btger12807199801/",1998-07-28 00:00:00
"1718.103","KONCSAG Tamas","/athletes/id/btrou11806199701/","https://www.biathlonworld.com/athletes/id/btrou11806199701/",1997-06-18 00:00:00
"1718.104","ELDEN Ryan","/athletes/id/btcan10811199901/","https://www.biathlonworld.com/athletes/id/btcan10811199901/",1999-11-08 00:00:00
"1718.107","JOHNSON Cody","/athletes/id/btusa12903199701/","https://www.biathlonworld.com/athletes/id/btusa12903199701/",1997-03-29 00:00:00
"1718.108","GEORGIEV Hristiyan","/athletes/id/btbul10303199701/","https://www.biathlonworld.com/athletes/id/btbul10303199701/",1997-03-03 00:00:00
"1718.113","WUNDERLE Robin Johannes","/athletes/id/btger11403199801/","https://www.biathlonworld.com/athletes/id/btger11403199801/",1998-03-14 00:00:00
"1617.1","STRELTSOV Kirill","/athletes/id/btrus12702199601/","https://www.biathlonworld.com/athletes/id/btrus12702199601/",1996-02-27 00:00:00
