"","Names","Links","url","dob"
"1920.54","STEINER Tamara","/athletes/id/btaut22505199701/","https://www.biathlonworld.com/athletes/id/btaut22505199701/",1997-05-25 00:00:00
"1920.55","LIE Lotte","/athletes/id/btnor20609199501/","https://www.biathlonworld.com/athletes/id/btnor20609199501/",1995-09-06 00:00:00
"1920.56","KRUCHINKINA Elena","/athletes/id/btrus22803199502/","https://www.biathlonworld.com/athletes/id/btrus22803199502/",1995-03-28 00:00:00
"1920.57","IRWIN Deedra","/athletes/id/btusa22705199201/","https://www.biathlonworld.com/athletes/id/btusa22705199201/",1992-05-27 00:00:00
"1920.58","NIKULINA Anna","/athletes/id/btrus22508199101/","https://www.biathlonworld.com/athletes/id/btrus22508199101/",1991-08-27 00:00:00
"1920.59","MAKA Anna","/athletes/id/btpol22205199201/","https://www.biathlonworld.com/athletes/id/btpol22205199201/",1992-05-22 00:00:00
"1920.60","JAKIELA Joanna","/athletes/id/btpol20203199901/","https://www.biathlonworld.com/athletes/id/btpol20203199901/",1999-03-02 00:00:00
"1920.61","MARKKANEN Sanna","/athletes/id/btfin21404199001/","https://www.biathlonworld.com/athletes/id/btfin21404199001/",1990-04-14 00:00:00
"1920.62","TKADLECOVA Anna","/athletes/id/btcze20602199601/","https://www.biathlonworld.com/athletes/id/btcze20602199601/",1996-02-06 00:00:00
"1920.63","SLOOF Chardine","/athletes/id/btned21907199201/","https://www.biathlonworld.com/athletes/id/btned21907199201/",1992-07-19 00:00:00
"1920.64","BARTHELEMY Thais","/athletes/id/btfra22703200001/","https://www.biathlonworld.com/athletes/id/btfra22703200001/",2000-03-27 00:00:00
"1920.65","PITON Karolina","/athletes/id/btpol22502198701/","https://www.biathlonworld.com/athletes/id/btpol22502198701/",1987-02-25 00:00:00
"1920.66","FAUNER Eleonora","/athletes/id/btita22409199701/","https://www.biathlonworld.com/athletes/id/btita22409199701/",1997-09-24 00:00:00
"1920.67","ZDOUC Dunja","/athletes/id/btaut20301199401/","https://www.biathlonworld.com/athletes/id/btaut20301199401/",1994-01-03 00:00:00
"1920.68","DUERINGER Ramona","/athletes/id/btaut20212198901/","https://www.biathlonworld.com/athletes/id/btaut20212198901/",1989-12-02 00:00:00
"1920.69","HILDEBRAND Franziska","/athletes/id/btger22403198701/","https://www.biathlonworld.com/athletes/id/btger22403198701/",1987-03-24 00:00:00
"1920.70","KRUCHINKINA Irina","/athletes/id/btrus22803199501/","https://www.biathlonworld.com/athletes/id/btrus22803199501/",1995-03-28 00:00:00
"1920.71","FELLMAN Jenny","/athletes/id/btfin20202199701/","https://www.biathlonworld.com/athletes/id/btfin20202199701/",1997-02-02 00:00:00
"1920.72","KUPFNER Simone","/athletes/id/btaut20102199601/","https://www.biathlonworld.com/athletes/id/btaut20102199601/",1996-02-01 00:00:00
"1920.73","VINKLARKOVA Tereza","/athletes/id/btcze20312199801/","https://www.biathlonworld.com/athletes/id/btcze20312199801/",1998-12-03 00:00:00
"1920.74","BEILMANN Meril","/athletes/id/btest21206199501/","https://www.biathlonworld.com/athletes/id/btest21206199501/",1995-06-12 00:00:00
"1920.75","PHANEUF Madeleine","/athletes/id/btusa22904199501/","https://www.biathlonworld.com/athletes/id/btusa22904199501/",1995-04-29 00:00:00
"1920.76","KOLOMIYETS Alina","/athletes/id/btkaz21408199101/","https://www.biathlonworld.com/athletes/id/btkaz21408199101/",1991-08-14 00:00:00
"1920.77","LINDQVIST Nicolina","/athletes/id/btswe21505199701/","https://www.biathlonworld.com/athletes/id/btswe21505199701/",1997-05-15 00:00:00
"1920.78","SCHMIDT Elisabeth","/athletes/id/btger20307199701/","https://www.biathlonworld.com/athletes/id/btger20307199701/",1997-07-03 00:00:00
"1920.79","BRUN-LIE Thekla","/athletes/id/btnor20209199201/","https://www.biathlonworld.com/athletes/id/btnor20209199201/",1992-09-02 00:00:00
"1920.80","HORKA Ludmila","/athletes/id/btcze21401199201/","https://www.biathlonworld.com/athletes/id/btcze21401199201/",1992-01-14 00:00:00
"1920.81","RASSKAZOVA Anastasiia","/athletes/id/btrus22507199801/","https://www.biathlonworld.com/athletes/id/btrus22507199801/",1998-07-25 00:00:00
"1920.82","TALIHAERM Johanna","/athletes/id/btest22706199301/","https://www.biathlonworld.com/athletes/id/btest22706199301/",1993-06-27 00:00:00
"1920.83","HARTWEGER Fabienne","/athletes/id/btaut22909199201/","https://www.biathlonworld.com/athletes/id/btaut22909199201/",1992-09-29 00:00:00
"1920.84","CICHON Kamila","/athletes/id/btpol22907199702/","https://www.biathlonworld.com/athletes/id/btpol22907199702/",1997-07-29 00:00:00
"1920.85","HORVATOVA Henrieta","/athletes/id/btsvk21809199901/","https://www.biathlonworld.com/athletes/id/btsvk21809199901/",1999-09-18 00:00:00
"1920.86","BENDIKA Baiba","/athletes/id/btlat22706199101/","https://www.biathlonworld.com/athletes/id/btlat22706199101/",1991-06-27 00:00:00
"1920.87","GHILENKO Alla","/athletes/id/btukr21206199201/","https://www.biathlonworld.com/athletes/id/btukr21206199201/",1992-06-12 00:00:00
"1920.88","AKHATOVA Lyudmila","/athletes/id/btkaz22403199701/","https://www.biathlonworld.com/athletes/id/btkaz22403199701/",1997-03-24 00:00:00
"1920.89","JAENKAE Erika","/athletes/id/btfin22311199501/","https://www.biathlonworld.com/athletes/id/btfin22311199501/",1995-11-23 00:00:00
"1920.90","VOLKEN Flurina","/athletes/id/btsui20709199301/","https://www.biathlonworld.com/athletes/id/btsui20709199301/",1993-09-07 00:00:00
"1920.91","DICKSON Emily","/athletes/id/btcan22305199701/","https://www.biathlonworld.com/athletes/id/btcan22305199701/",1997-05-23 00:00:00
"1920.92","JOHANSSON Tilda","/athletes/id/btswe21407199901/","https://www.biathlonworld.com/athletes/id/btswe21407199901/",1999-07-14 00:00:00
"1920.93","KAISHEVA Uliana","/athletes/id/btrus20803199401/","https://www.biathlonworld.com/athletes/id/btrus20803199401/",1994-03-08 00:00:00
"1920.94","SABITAVA Adelina","/athletes/id/btblr20505199701/","https://www.biathlonworld.com/athletes/id/btblr20505199701/",1997-05-05 00:00:00
"1920.95","ZADRAVEC  Nina","/athletes/id/btslo21608199801/","https://www.biathlonworld.com/athletes/id/btslo21608199801/",1998-08-16 00:00:00
"1920.96","BLAZENIC Nika","/athletes/id/btcro21312199601/","https://www.biathlonworld.com/athletes/id/btcro21312199601/",1996-12-13 00:00:00
"1920.97","NIKKINEN Heidi","/athletes/id/btfin21001200101/","https://www.biathlonworld.com/athletes/id/btfin21001200101/",2001-01-10 00:00:00
"1920.98","GOREEVA Anastasiia","/athletes/id/btrus22708199901/","https://www.biathlonworld.com/athletes/id/btrus22708199901/",1999-08-27 00:00:00
"1920.99","GROSSMAN Hallie","/athletes/id/btusa22704199301/","https://www.biathlonworld.com/athletes/id/btusa22704199301/",1993-04-27 00:00:00
"1920.100","KLEMENCIC Ziva","/athletes/id/btslo20701200101/","https://www.biathlonworld.com/athletes/id/btslo20701200101/",2001-01-07 00:00:00
"1920.101","DMYTRENKO Valeriya","/athletes/id/btukr22411199701/","https://www.biathlonworld.com/athletes/id/btukr22411199701/",1997-11-24 00:00:00
"1920.102","LEHTLA Kadri","/athletes/id/btest20305198501/","https://www.biathlonworld.com/athletes/id/btest20305198501/",1985-05-03 00:00:00
"1920.103","KUUTTINEN Heidi","/athletes/id/btfin21903199801/","https://www.biathlonworld.com/athletes/id/btfin21903199801/",1998-03-19 00:00:00
"1920.104","VOZELJ Tais","/athletes/id/btslo21610199901/","https://www.biathlonworld.com/athletes/id/btslo21610199901/",1999-10-16 00:00:00
"1920.105","QU Ying","/athletes/id/btchn20801199601/","https://www.biathlonworld.com/athletes/id/btchn20801199601/",1996-01-08 00:00:00
"1920.106","COLEBOURN Jillian Wei-Lin","/athletes/id/btaus20906199501/","https://www.biathlonworld.com/athletes/id/btaus20906199501/",1995-06-09 00:00:00
"1920.107","ZHANG Zhaohan","/athletes/id/btchn21512199501/","https://www.biathlonworld.com/athletes/id/btchn21512199501/",1995-12-15 00:00:00
"1920.108","ABE Mariya","/athletes/id/btkor21201199901/","https://www.biathlonworld.com/athletes/id/btkor21201199901/",1999-01-12 00:00:00
"1819.2","HORCHLER Nadine","/athletes/id/btger22106198601/","https://www.biathlonworld.com/athletes/id/btger22106198601/",1986-06-21 00:00:00
"1819.7","KNOTTEN Karoline Offigstad","/athletes/id/btnor20601199501/","https://www.biathlonworld.com/athletes/id/btnor20601199501/",1995-01-06 00:00:00
"1819.13","MIRONOVA Svetlana","/athletes/id/btrus22202199401/","https://www.biathlonworld.com/athletes/id/btrus22202199401/",1994-02-22 00:00:00
"1819.14","COLOMBO Caroline","/athletes/id/btfra21604199601/","https://www.biathlonworld.com/athletes/id/btfra21604199601/",1996-04-16 00:00:00
"1819.17","GWIZDON Magdalena","/athletes/id/btpol20408197901/","https://www.biathlonworld.com/athletes/id/btpol20408197901/",1979-08-04 00:00:00
"1819.18","CHEVALIER Chloe","/athletes/id/btfra20211199501/","https://www.biathlonworld.com/athletes/id/btfra20211199501/",1995-11-02 00:00:00
"1819.22","FEMSTEINEVIK Ragnhild","/athletes/id/btnor22708199501/","https://www.biathlonworld.com/athletes/id/btnor22708199501/",1995-08-27 00:00:00
"1819.23","BONDAR Iana","/athletes/id/btukr21902199101/","https://www.biathlonworld.com/athletes/id/btukr21902199101/",1991-02-19 00:00:00
"1819.24","KUMMER Luise","/athletes/id/btger22906199301/","https://www.biathlonworld.com/athletes/id/btger22906199301/",1993-06-29 00:00:00
"1819.26","MOSHKOVA Ekaterina","/athletes/id/btrus22901199602/","https://www.biathlonworld.com/athletes/id/btrus22901199602/",1996-01-29 00:00:00
"1819.29","KAPLINA Elizaveta","/athletes/id/btrus22901199601/","https://www.biathlonworld.com/athletes/id/btrus22901199601/",1996-01-29 00:00:00
"1819.33","DREISSIGACKER Emily","/athletes/id/btusa22911198801/","https://www.biathlonworld.com/athletes/id/btusa22911198801/",1988-11-29 00:00:00
"1819.35","RIEDER Christina","/athletes/id/btaut22912199301/","https://www.biathlonworld.com/athletes/id/btaut22912199301/",1993-12-29 00:00:00
"1819.39","KRUCHOVA Mariya","/athletes/id/btukr22203199501/","https://www.biathlonworld.com/athletes/id/btukr22203199501/",1995-03-22 00:00:00
"1819.41","MOSER Nadia","/athletes/id/btcan21607199701/","https://www.biathlonworld.com/athletes/id/btcan21607199701/",1997-07-16 00:00:00
"1819.42","VASNETCOVA Valeriia","/athletes/id/btrus22905199701/","https://www.biathlonworld.com/athletes/id/btrus22905199701/",1997-05-29 00:00:00
"1819.43","OEBERG Elvira","/athletes/id/btswe22602199901/","https://www.biathlonworld.com/athletes/id/btswe22602199901/",1999-02-26 00:00:00
"1819.44","MAIER Christin","/athletes/id/btger21404199601/","https://www.biathlonworld.com/athletes/id/btger21404199601/",1996-04-14 00:00:00
"1819.46","REZTSOVA Kristina","/athletes/id/btrus22704199601/","https://www.biathlonworld.com/athletes/id/btrus22704199601/",1996-04-27 00:00:00
"1819.49","HOFFMANN Susanne","/athletes/id/btaut21708199401/","https://www.biathlonworld.com/athletes/id/btaut21708199401/",1994-08-17 00:00:00
"1819.50","KUKLINA Larisa","/athletes/id/btrus21212199001/","https://www.biathlonworld.com/athletes/id/btrus21212199001/",1990-12-12 00:00:00
"1819.51","VORONINA Tamara","/athletes/id/btrus20807199501/","https://www.biathlonworld.com/athletes/id/btrus20807199501/",1995-07-08 00:00:00
"1819.52","MENG Fanqi","/athletes/id/btchn21809199801/","https://www.biathlonworld.com/athletes/id/btchn21809199801/",1998-09-18 00:00:00
"1819.53","YURLOVA-PERCHT Ekaterina","/athletes/id/btrus22302198502/","https://www.biathlonworld.com/athletes/id/btrus22302198502/",1985-02-23 00:00:00
"1819.55","KRYUKO Iryna","/athletes/id/btblr23007199101/","https://www.biathlonworld.com/athletes/id/btblr23007199101/",1991-07-30 00:00:00
"1819.56","BEAUDRY Sarah","/athletes/id/btcan21903199401/","https://www.biathlonworld.com/athletes/id/btcan21903199401/",1994-03-19 00:00:00
"1819.57","GRUE Eline","/athletes/id/btnor21303199601/","https://www.biathlonworld.com/athletes/id/btnor21303199601/",1996-03-13 00:00:00
"1819.59","OEBERG Hanna","/athletes/id/btswe20211199501/","https://www.biathlonworld.com/athletes/id/btswe20211199501/",1995-11-02 00:00:00
"1819.60","YURKEVICH Darya","/athletes/id/btblr20603198801/","https://www.biathlonworld.com/athletes/id/btblr20603198801/",1988-03-06 00:00:00
"1819.68","BRORSSON Mona","/athletes/id/btswe22803199001/","https://www.biathlonworld.com/athletes/id/btswe22803199001/",1990-03-28 00:00:00
"1819.69","BANKES Megan","/athletes/id/btcan22208199701/","https://www.biathlonworld.com/athletes/id/btcan22208199701/",1997-08-22 00:00:00
"1819.71","TODOROVA Milena","/athletes/id/btbul21801199801/","https://www.biathlonworld.com/athletes/id/btbul21801199801/",1998-01-18 00:00:00
"1819.75","TOIVANEN Laura","/athletes/id/btfin22107198801/","https://www.biathlonworld.com/athletes/id/btfin22107198801/",1988-07-21 00:00:00
"1819.76","KADEVA Daniela","/athletes/id/btbul20101199401/","https://www.biathlonworld.com/athletes/id/btbul20101199401/",1994-01-01 00:00:00
"1819.77","COMOLA Samuela","/athletes/id/btita23004199801/","https://www.biathlonworld.com/athletes/id/btita23004199801/",1998-04-30 00:00:00
"1819.82","BIKTASHEVA Leisan","/athletes/id/btrus22311199301/","https://www.biathlonworld.com/athletes/id/btrus22311199301/",1993-11-23 00:00:00
"1819.83","SEMERENKO Valj","/athletes/id/btukr21801198601/","https://www.biathlonworld.com/athletes/id/btukr21801198601/",1986-01-18 00:00:00
"1819.84","GAIM Grete","/athletes/id/btest22105199301/","https://www.biathlonworld.com/athletes/id/btest22105199301/",1993-05-21 00:00:00
"1819.85","CHU Yuanmeng","/athletes/id/btchn22111199901/","https://www.biathlonworld.com/athletes/id/btchn22111199901/",1999-11-21 00:00:00
"1819.86","LIND Annie","/athletes/id/btswe20904199701/","https://www.biathlonworld.com/athletes/id/btswe20904199701/",1997-04-09 00:00:00
"1819.88","ALIMBEKAVA Dzinara","/athletes/id/btblr20501199601/","https://www.biathlonworld.com/athletes/id/btblr20501199601/",1996-01-05 00:00:00
"1819.89","LUNDER Emma","/athletes/id/btcan20209199101/","https://www.biathlonworld.com/athletes/id/btcan20209199101/",1991-09-02 00:00:00
"1819.90","MEIER-RUGE Ladina","/athletes/id/btsui20203199201/","https://www.biathlonworld.com/athletes/id/btsui20203199201/",1992-03-02 00:00:00
"1819.91","MINKKINEN Suvi","/athletes/id/btfin20812199401/","https://www.biathlonworld.com/athletes/id/btfin20812199401/",1994-12-08 00:00:00
"1819.93","GASPARIN Selina","/athletes/id/btsui20304198401/","https://www.biathlonworld.com/athletes/id/btsui20304198401/",1984-04-03 00:00:00
"1819.94","WANG Xuelan","/athletes/id/btchn20102199601/","https://www.biathlonworld.com/athletes/id/btchn20102199601/",1996-02-01 00:00:00
"1819.95","LATUILLIERE Enora","/athletes/id/btfra23107199201/","https://www.biathlonworld.com/athletes/id/btfra23107199201/",1992-07-31 00:00:00
"1819.97","CHARVATOVA Lucie","/athletes/id/btcze20102199301/","https://www.biathlonworld.com/athletes/id/btcze20102199301/",1993-02-01 00:00:00
"1819.99","SEMERENKO Vita","/athletes/id/btukr21801198602/","https://www.biathlonworld.com/athletes/id/btukr21801198602/",1986-01-18 00:00:00
"1819.100","FOSSE Hilde","/athletes/id/btnor20711199901/","https://www.biathlonworld.com/athletes/id/btnor20711199901/",1999-11-07 00:00:00
"1819.103","JISLOVA Jessica","/athletes/id/btcze22807199401/","https://www.biathlonworld.com/athletes/id/btcze22807199401/",1994-07-28 00:00:00
"1819.104","INNERHOFER Katharina","/athletes/id/btaut21701199101/","https://www.biathlonworld.com/athletes/id/btaut21701199101/",1991-01-17 00:00:00
"1819.105","TANAKA Kirari","/athletes/id/btjpn20502199701/","https://www.biathlonworld.com/athletes/id/btjpn20502199701/",1997-02-05 00:00:00
"1819.107","KASTSIUCHENKA Inna","/athletes/id/btblr20109199501/","https://www.biathlonworld.com/athletes/id/btblr20109199501/",1995-09-01 00:00:00
"1819.108","OJA Regina","/athletes/id/btest23101199601/","https://www.biathlonworld.com/athletes/id/btest23101199601/",1996-01-31 00:00:00
"1819.109","YORDANOVA Emiliya","/athletes/id/btbul20505198901/","https://www.biathlonworld.com/athletes/id/btbul20505198901/",1989-05-05 00:00:00
"1819.111","LEHTONEN Venla","/athletes/id/btfin21003199501/","https://www.biathlonworld.com/athletes/id/btfin21003199501/",1995-03-10 00:00:00
"1819.112","BLASHKO Darya","/athletes/id/btblr22801199601/","https://www.biathlonworld.com/athletes/id/btblr22801199601/",1996-01-28 00:00:00
"1819.115","BARMETTLER Flavia","/athletes/id/btsui20906199801/","https://www.biathlonworld.com/athletes/id/btsui20906199801/",1998-06-09 00:00:00
"1819.116","SUCHA Petra","/athletes/id/btcze22701199901/","https://www.biathlonworld.com/athletes/id/btcze22701199901/",1999-01-27 00:00:00
"1819.117","KOEVA Dafinka","/athletes/id/btbul21901199001/","https://www.biathlonworld.com/athletes/id/btbul21901199001/",1990-01-19 00:00:00
"1819.121","STOYANOVA Desislava","/athletes/id/btbul21004199201/","https://www.biathlonworld.com/athletes/id/btbul21004199201/",1992-04-10 00:00:00
"1819.123","FIALKOVA Ivona","/athletes/id/btsvk22211199401/","https://www.biathlonworld.com/athletes/id/btsvk22211199401/",1994-11-22 00:00:00
"1819.125","ARNEKLEIV Juni","/athletes/id/btnor21702199901/","https://www.biathlonworld.com/athletes/id/btnor21702199901/",1999-02-17 00:00:00
"1819.128","VOBORNIKOVA Tereza","/athletes/id/btcze23105200001/","https://www.biathlonworld.com/athletes/id/btcze23105200001/",2000-05-31 00:00:00
"1819.130","TOMINGAS Tuuli","/athletes/id/btest20401199501/","https://www.biathlonworld.com/athletes/id/btest20401199501/",1995-01-04 00:00:00
"1819.131","KEBINGER Hanna","/athletes/id/btger22611199701/","https://www.biathlonworld.com/athletes/id/btger22611199701/",1997-11-26 00:00:00
"1819.132","KONDRATYEVA Anastassiya","/athletes/id/btkaz21701199401/","https://www.biathlonworld.com/athletes/id/btkaz21701199401/",1994-01-17 00:00:00
"1819.133","EINFALT Lea","/athletes/id/btslo21905199401/","https://www.biathlonworld.com/athletes/id/btslo21905199401/",1994-05-19 00:00:00
"1819.134","KRASSIKOVA Yevgeniya","/athletes/id/btkaz22703199801/","https://www.biathlonworld.com/athletes/id/btkaz22703199801/",1998-03-27 00:00:00
"1819.135","KIM Seonsu","/athletes/id/btkor20306198901/","https://www.biathlonworld.com/athletes/id/btkor20306198901/",1989-06-10 00:00:00
"1819.138","PARK Jiae","/athletes/id/btkor21104199101/","https://www.biathlonworld.com/athletes/id/btkor21104199101/",1991-04-11 00:00:00
"1819.139","MATVIJENKO Julija","/athletes/id/btlat22011199701/","https://www.biathlonworld.com/athletes/id/btlat22011199701/",1997-11-20 00:00:00
"1819.140","REID Joanne","/athletes/id/btusa22806199201/","https://www.biathlonworld.com/athletes/id/btusa22806199201/",1992-06-28 00:00:00
"1819.143","MACHYNIAKOVA Veronika","/athletes/id/btsvk21409199701/","https://www.biathlonworld.com/athletes/id/btsvk21409199701/",1997-09-14 00:00:00
"1819.144","EDER Mari","/athletes/id/btfin20911198701/","https://www.biathlonworld.com/athletes/id/btfin20911198701/",1987-11-09 00:00:00
"1819.145","ILCHENKO Kristina","/athletes/id/btrus21707199301/","https://www.biathlonworld.com/athletes/id/btrus21707199301/",1993-07-17 00:00:00
"1819.146","ZDRAVKOVA Maria","/athletes/id/btbul23007199801/","https://www.biathlonworld.com/athletes/id/btbul23007199801/",1998-07-30 00:00:00
"1819.147","KOCERGINA Natalja","/athletes/id/btltu21704198501/","https://www.biathlonworld.com/athletes/id/btltu21704198501/",1985-04-17 00:00:00
