"","Names","Links","url","dob"
"1920.17","BAKKEN Sivert Guttorm","/athletes/id/btnor11807199801/","https://www.biathlonworld.com/athletes/id/btnor11807199801/",1998-07-18
"1920.18","ANDERSEN Aleksander Fjeld","/athletes/id/btnor11504199702/","https://www.biathlonworld.com/athletes/id/btnor11504199702/",1997-04-15
"1920.19","STRELOW Justus","/athletes/id/btger13012199601/","https://www.biathlonworld.com/athletes/id/btger13012199601/",1996-12-30
"1920.20","BEGUE Aristide","/athletes/id/btfra11608199401/","https://www.biathlonworld.com/athletes/id/btfra11608199401/",1994-08-16
"1920.21","CHENAL Thierry","/athletes/id/btita10211199201/","https://www.biathlonworld.com/athletes/id/btita10211199201/",1992-11-02
"1920.22","BIRKELAND Lars Helge","/athletes/id/btnor11102198801/","https://www.biathlonworld.com/athletes/id/btnor11102198801/",1988-02-11
"1920.23","SCHOMMER Paul","/athletes/id/btusa10606199201/","https://www.biathlonworld.com/athletes/id/btusa10606199201/",1992-06-06
"1920.24","HOLLANDT Florian","/athletes/id/btger11603199501/","https://www.biathlonworld.com/athletes/id/btger11603199501/",1995-03-16
"1920.25","TSYMBAL Bogdan","/athletes/id/btukr10908199701/","https://www.biathlonworld.com/athletes/id/btukr10908199701/",1997-08-09
"1920.26","ZEMLICKA Milan","/athletes/id/btcze12010199601/","https://www.biathlonworld.com/athletes/id/btcze12010199601/",1996-10-20
"1920.27","SUCHILOV Semen","/athletes/id/btrus12610199201/","https://www.biathlonworld.com/athletes/id/btrus12610199201/",1992-10-26
"1920.28","RIETHMUELLER Danilo","/athletes/id/btger10101199901/","https://www.biathlonworld.com/athletes/id/btger10101199901/",1999-11-13
"1920.29","LESSER Erik","/athletes/id/btger11705198801/","https://www.biathlonworld.com/athletes/id/btger11705198801/",1988-05-17
"1920.30","TKALENKO Ruslan","/athletes/id/btukr11311199201/","https://www.biathlonworld.com/athletes/id/btukr11311199201/",1992-11-13
"1920.31","MUKHAMEDZIANOV Ilnaz","/athletes/id/btrus13003199701/","https://www.biathlonworld.com/athletes/id/btrus13003199701/",1997-03-30
"1920.32","POVARNITSYN Alexander","/athletes/id/btrus11204199401/","https://www.biathlonworld.com/athletes/id/btrus11204199401/",1994-04-12
"1920.33","CLAUDE Emilien","/athletes/id/btfra11306199901/","https://www.biathlonworld.com/athletes/id/btfra11306199901/",1999-06-13
"1920.34","SLEPOV Alexey","/athletes/id/btrus11912198601/","https://www.biathlonworld.com/athletes/id/btrus11912198601/",1986-12-19
"1920.35","KAZARYNAU Yahor","/athletes/id/btblr12601199701/","https://www.biathlonworld.com/athletes/id/btblr12601199701/",1997-01-26
"1920.36","LAZOUSKI Dzmitry","/athletes/id/btblr10909199801/","https://www.biathlonworld.com/athletes/id/btblr10909199801/",1998-09-09
"1920.37","JAKOB Patrick","/athletes/id/btaut11710199601/","https://www.biathlonworld.com/athletes/id/btaut11710199601/",1996-10-17
"1920.38","TAMBORNINO Eligius","/athletes/id/btsui12510198601/","https://www.biathlonworld.com/athletes/id/btsui12510198601/",1986-10-25
"1920.39","RIVAIL Hugo","/athletes/id/btfra13004199701/","https://www.biathlonworld.com/athletes/id/btfra13004199701/",1997-04-30
"1920.40","TRUSH Vitaliy","/athletes/id/btukr10606199601/","https://www.biathlonworld.com/athletes/id/btukr10606199601/",1996-06-06
"1920.41","ZINI Saverio","/athletes/id/btita11106199401/","https://www.biathlonworld.com/athletes/id/btita11106199401/",1994-06-11
"1920.42","VARABEI Maksim","/athletes/id/btblr11012199501/","https://www.biathlonworld.com/athletes/id/btblr11012199501/",1995-12-10
"1920.43","ZINI Rudy","/athletes/id/btita10707198801/","https://www.biathlonworld.com/athletes/id/btita10707198801/",1988-07-07
"1920.44","KOMATZ David","/athletes/id/btaut11012199101/","https://www.biathlonworld.com/athletes/id/btaut11012199101/",1991-12-10
"1920.45","VACLAVIK Adam","/athletes/id/btcze11802199401/","https://www.biathlonworld.com/athletes/id/btcze11802199401/",1994-02-18
"1920.46","BROWN Jake","/athletes/id/btusa12803199201/","https://www.biathlonworld.com/athletes/id/btusa12803199201/",1992-03-28
"1920.47","BOURGEOIS REPUBLIQUE Martin","/athletes/id/btfra11307199901/","https://www.biathlonworld.com/athletes/id/btfra11307199901/",1999-07-13
"1920.48","DURTSCHI Max","/athletes/id/btusa12605199101/","https://www.biathlonworld.com/athletes/id/btusa12605199101/",1991-05-26
"1920.49","COOPER Travis","/athletes/id/btusa11109199601/","https://www.biathlonworld.com/athletes/id/btusa11109199601/",1996-09-11
"1920.50","FILIMONOV Vadim","/athletes/id/btrus11805199001/","https://www.biathlonworld.com/athletes/id/btrus11805199001/",1990-05-18
"1920.51","BRUNNER Peter","/athletes/id/btaut11311199101/","https://www.biathlonworld.com/athletes/id/btaut11311199101/",1991-11-13
"1920.52","BRANDT Oskar","/athletes/id/btswe11008199501/","https://www.biathlonworld.com/athletes/id/btswe11008199501/",1995-08-10
"1920.53","KRUPCIK Tomas","/athletes/id/btcze10801198801/","https://www.biathlonworld.com/athletes/id/btcze10801198801/",1988-01-08
"1920.54","JAEGER Martin","/athletes/id/btsui12012198701/","https://www.biathlonworld.com/athletes/id/btsui12012198701/",1987-12-20
"1920.55","WAERNES Andreas Dahloe","/athletes/id/btnor11809199002/","https://www.biathlonworld.com/athletes/id/btnor11809199002/",1990-09-18
"1920.56","BALOGA Matej","/athletes/id/btsvk10808199701/","https://www.biathlonworld.com/athletes/id/btsvk10808199701/",1997-08-08
"1920.57","LEMMERER Harald","/athletes/id/btaut13012199101/","https://www.biathlonworld.com/athletes/id/btaut13012199101/",1991-12-30
"1920.58","MUKHIN Alexandr","/athletes/id/btkaz12807199801/","https://www.biathlonworld.com/athletes/id/btkaz12807199801/",1998-07-28
"1920.59","STEGMAYR Gabriel","/athletes/id/btswe11305198801/","https://www.biathlonworld.com/athletes/id/btswe11305198801/",1988-05-13
"1920.60","SMOLSKI Anton","/athletes/id/btblr11612199601/","https://www.biathlonworld.com/athletes/id/btblr11612199601/",1996-12-16
"1920.61","DORFER Matthias","/athletes/id/btger10703199301/","https://www.biathlonworld.com/athletes/id/btger10703199301/",1993-03-07
"1920.62","SCHMUCK Dominic","/athletes/id/btger12505199601/","https://www.biathlonworld.com/athletes/id/btger12505199601/",1996-05-25
"1920.63","BURKHALTER Joscha","/athletes/id/btsui11107199601/","https://www.biathlonworld.com/athletes/id/btsui11107199601/",1996-07-11
"1920.64","CISAR Alex","/athletes/id/btslo10504200001/","https://www.biathlonworld.com/athletes/id/btslo10504200001/",2000-04-05
"1920.65","LESIUK Taras","/athletes/id/btukr12108199601/","https://www.biathlonworld.com/athletes/id/btukr12108199601/",1996-08-21
"1920.66","LAHAYE-GOFFART Tom","/athletes/id/btbel10404199601/","https://www.biathlonworld.com/athletes/id/btbel10404199601/",1996-04-04
"1920.67","CAMPBELL Carsen","/athletes/id/btcan10912199401/","https://www.biathlonworld.com/athletes/id/btcan10912199401/",1994-12-09
"1920.68","CAPPELLARI Daniele","/athletes/id/btita12703199701/","https://www.biathlonworld.com/athletes/id/btita12703199701/",1997-03-27
"1920.69","ZHU Zhenyu","/athletes/id/btchn11412199901/","https://www.biathlonworld.com/athletes/id/btchn11412199901/",1999-12-14
"1920.70","RASTORGUJEVS Andrejs","/athletes/id/btlat12705198801/","https://www.biathlonworld.com/athletes/id/btlat12705198801/",1988-05-27
"1920.71","STALDER Sebastian","/athletes/id/btsui11901199801/","https://www.biathlonworld.com/athletes/id/btsui11901199801/",1998-01-19
"1920.72","HOWE Alex","/athletes/id/btusa10909198901/","https://www.biathlonworld.com/athletes/id/btusa10909198901/",1989-09-09
"1920.73","RANTA Jaakko","/athletes/id/btfin10108199701/","https://www.biathlonworld.com/athletes/id/btfin10108199701/",1997-08-01
"1920.74","LEITINGER Nikolaus","/athletes/id/btaut11609199301/","https://www.biathlonworld.com/athletes/id/btaut11609199301/",1993-09-16
"1920.75","CRNKOVIC Kresimir","/athletes/id/btcro10401199501/","https://www.biathlonworld.com/athletes/id/btcro10401199501/",1995-01-04
"1920.76","LI Xuezhi","/athletes/id/btchn12204199101/","https://www.biathlonworld.com/athletes/id/btchn12204199101/",1991-04-22
"1920.77","GHIGLIONE Luca","/athletes/id/btita11211199601/","https://www.biathlonworld.com/athletes/id/btita11211199601/",1996-11-12
"1920.78","BOVISI Sandro","/athletes/id/btsui10302199701/","https://www.biathlonworld.com/athletes/id/btsui10302199701/",1997-02-03
"1920.79","COLTEA George Marian","/athletes/id/btrou11705200001/","https://www.biathlonworld.com/athletes/id/btrou11705200001/",2000-05-17
"1920.80","LAITINEN Heikki","/athletes/id/btfin12809199401/","https://www.biathlonworld.com/athletes/id/btfin12809199401/",1994-09-28
"1920.81","STEFANSSON Malte","/athletes/id/btswe10404200001/","https://www.biathlonworld.com/athletes/id/btswe10404200001/",2000-04-04
"1920.82","BUTA Florin-Catalin","/athletes/id/btrou12609199801/","https://www.biathlonworld.com/athletes/id/btrou12609199801/",1998-09-26
"1920.83","LEREN Tore","/athletes/id/btnor10510199301/","https://www.biathlonworld.com/athletes/id/btnor10510199301/",1993-10-05
"1920.84","VIUKHIN Andrei","/athletes/id/btrus12804199901/","https://www.biathlonworld.com/athletes/id/btrus12804199901/",1999-04-28
"1920.85","KAZAR Matej","/athletes/id/btsvk11005198301/","https://www.biathlonworld.com/athletes/id/btsvk11005198301/",1983-05-10
"1920.86","RUNNALLS Adam","/athletes/id/btcan10310199801/","https://www.biathlonworld.com/athletes/id/btcan10310199801/",1998-10-03
"1920.87","CHENG Fangming","/athletes/id/btchn12803199401/","https://www.biathlonworld.com/athletes/id/btchn12803199401/",1994-03-28
"1920.88","NICASE Mattia","/athletes/id/btita12406199701/","https://www.biathlonworld.com/athletes/id/btita12406199701/",1997-06-24
"1920.89","CHOI Dujin","/athletes/id/btkor10302199501/","https://www.biathlonworld.com/athletes/id/btkor10302199501/",1995-02-03
"1920.90","FLORE Raul Antonio","/athletes/id/btrou10102199701/","https://www.biathlonworld.com/athletes/id/btrou10102199701/",1997-02-01
"1920.91","SIMA Michal","/athletes/id/btsvk12804199201/","https://www.biathlonworld.com/athletes/id/btsvk12804199201/",1992-04-28
"1920.92","DUDCHENKO Anton","/athletes/id/btukr11712199601/","https://www.biathlonworld.com/athletes/id/btukr11712199601/",1996-12-17
"1920.93","STRUM Matthew","/athletes/id/btcan11512199501/","https://www.biathlonworld.com/athletes/id/btcan11512199501/",1995-12-15
"1920.94","JANIK Mateusz","/athletes/id/btpol12011199501/","https://www.biathlonworld.com/athletes/id/btpol12011199501/",1995-11-20
"1920.95","OHLSSON Oskar","/athletes/id/btswe13005199801/","https://www.biathlonworld.com/athletes/id/btswe13005199801/",1998-05-30
"1920.96","DIELEN Pjotr Karel A","/athletes/id/btbel10803200001/","https://www.biathlonworld.com/athletes/id/btbel10803200001/",2000-03-08
"1920.97","KUTS Timur","/athletes/id/btkaz10912199501/","https://www.biathlonworld.com/athletes/id/btkaz10912199501/",1995-12-09
"1920.98","HALLSTROEM Simon","/athletes/id/btswe10401199101/","https://www.biathlonworld.com/athletes/id/btswe10401199101/",1991-01-04
"1920.99","RODIGARI Paolo","/athletes/id/btita11206199601/","https://www.biathlonworld.com/athletes/id/btita11206199601/",1996-06-12
"1920.100","MAHON Sebastien","/athletes/id/btfra10810199901/","https://www.biathlonworld.com/athletes/id/btfra10810199901/",1999-10-08
"1920.101","LAMURE Morgan","/athletes/id/btfra22208199701/","https://www.biathlonworld.com/athletes/id/btfra22208199701/",1997-08-22
"1920.102","BRAUNHOFER Patrick","/athletes/id/btita11904199801/","https://www.biathlonworld.com/athletes/id/btita11904199801/",1998-04-19
"1920.103","HOSEK Ondrej","/athletes/id/btcze12407199501/","https://www.biathlonworld.com/athletes/id/btcze12407199501/",1995-07-24
"1920.104","INVENIUS Tuukka","/athletes/id/btfin10608199701/","https://www.biathlonworld.com/athletes/id/btfin10608199701/",1997-08-06
"1920.105","MISE Edgars","/athletes/id/btlat12212199801/","https://www.biathlonworld.com/athletes/id/btlat12212199801/",1998-12-22
"1920.106","RASTIC Damir","/athletes/id/btsrb12307198801/","https://www.biathlonworld.com/athletes/id/btsrb12307198801/",1988-07-23
"1920.107","TRIXL Sebastian","/athletes/id/btaut11010199701/","https://www.biathlonworld.com/athletes/id/btaut11010199701/",1997-10-10
"1920.108","BRYHADYR Ruslan","/athletes/id/btukr13011199702/","https://www.biathlonworld.com/athletes/id/btukr13011199702/",1997-11-30
"1920.109","KIERS Trevor","/athletes/id/btcan10403199701/","https://www.biathlonworld.com/athletes/id/btcan10403199701/",1997-03-04
"1920.110","SALUTT Nico","/athletes/id/btsui12011199801/","https://www.biathlonworld.com/athletes/id/btsui12011199801/",1998-11-20
"1920.111","BAISHO Kazuki","/athletes/id/btjpn12701199501/","https://www.biathlonworld.com/athletes/id/btjpn12701199501/",1995-01-27
"1920.112","BELETSKIY Danil","/athletes/id/btkaz10901199701/","https://www.biathlonworld.com/athletes/id/btkaz10901199701/",1997-01-09
"1920.113","NYKVIST Emil","/athletes/id/btswe12503199701/","https://www.biathlonworld.com/athletes/id/btswe12503199701/",1997-03-25
"1920.114","PLANKO Lovro","/athletes/id/btslo12805200101/","https://www.biathlonworld.com/athletes/id/btslo12805200101/",2001-05-28
"1920.115","PANTOV Anton","/athletes/id/btkaz12503199101/","https://www.biathlonworld.com/athletes/id/btkaz12503199101/",1991-03-25
"1920.116","OTTINGER Lukas","/athletes/id/btsvk11406199901/","https://www.biathlonworld.com/athletes/id/btsvk11406199901/",1999-06-14
"1920.117","HARJULA Tuomas","/athletes/id/btfin10806199801/","https://www.biathlonworld.com/athletes/id/btfin10806199801/",1998-06-08
"1819.1","BABIKOV Anton","/athletes/id/btrus10208199101/","https://www.biathlonworld.com/athletes/id/btrus10208199101/",1991-08-02
"1819.4","KORASTYLEV Sergey","/athletes/id/btrus10805198901/","https://www.biathlonworld.com/athletes/id/btrus10805198901/",1989-05-08
"1819.5","DALE Johannes","/athletes/id/btnor12305199701/","https://www.biathlonworld.com/athletes/id/btnor12305199701/",1997-05-23
"1819.10","HORN Philipp","/athletes/id/btger10811199401/","https://www.biathlonworld.com/athletes/id/btger10811199401/",1994-11-08
"1819.11","CLAUDE Fabien","/athletes/id/btfra12212199401/","https://www.biathlonworld.com/athletes/id/btfra12212199401/",1994-12-22
"1819.15","GROSSEGGER Sven","/athletes/id/btaut11711198701/","https://www.biathlonworld.com/athletes/id/btaut11711198701/",1987-11-17
"1819.16","FOURCADE Simon","/athletes/id/btfra12504198401/","https://www.biathlonworld.com/athletes/id/btfra12504198401/",1984-04-25
"1819.24","LATYPOV Eduard","/athletes/id/btrus12103199401/","https://www.biathlonworld.com/athletes/id/btrus12103199401/",1994-03-21
"1819.25","ZOBEL David","/athletes/id/btger11106199601/","https://www.biathlonworld.com/athletes/id/btger11106199601/",1996-06-11
"1819.31","WAEGER Lorenz","/athletes/id/btaut10708199101/","https://www.biathlonworld.com/athletes/id/btaut10708199101/",1991-08-07
"1819.33","PORSHNEV Nikita","/athletes/id/btrus10503199601/","https://www.biathlonworld.com/athletes/id/btrus10503199601/",1996-03-05
"1819.35","BOCHARNIKOV Sergey","/athletes/id/btrus12802198801/","https://www.biathlonworld.com/athletes/id/btrus12802198801/",1988-02-28
"1819.38","BOE Tarjei","/athletes/id/btnor12907198801/","https://www.biathlonworld.com/athletes/id/btnor12907198801/",1988-07-29
"1819.40","PASHCHENKO Petr","/athletes/id/btrus11001199101/","https://www.biathlonworld.com/athletes/id/btrus11001199101/",1991-01-10
"1819.43","LANGER Thierry","/athletes/id/btbel12410199101/","https://www.biathlonworld.com/athletes/id/btbel12410199101/",1991-10-24
"1819.44","GROSS Marco","/athletes/id/btger11710199501/","https://www.biathlonworld.com/athletes/id/btger11710199501/",1995-10-17
"1819.45","MILLAR Aidan","/athletes/id/btcan10112199501/","https://www.biathlonworld.com/athletes/id/btcan10112199501/",1995-12-01
"1819.47","ARWIDSON Tobias","/athletes/id/btswe10706198801/","https://www.biathlonworld.com/athletes/id/btswe10706198801/",1988-06-07
"1819.53","REITER Dominic","/athletes/id/btger11004199501/","https://www.biathlonworld.com/athletes/id/btger11004199501/",1995-04-10
"1819.56","ELISEEV Matvey","/athletes/id/btrus13103199301/","https://www.biathlonworld.com/athletes/id/btrus13103199301/",1993-03-31
"1819.57","ILIEV Vladimir","/athletes/id/btbul11703198701/","https://www.biathlonworld.com/athletes/id/btbul11703198701/",1987-03-17
"1819.58","MALYSHKO Dmitry","/athletes/id/btrus11903198701/","https://www.biathlonworld.com/athletes/id/btrus11903198701/",1987-03-19
"1819.62","SOERUM Vebjoern","/athletes/id/btnor11108199801/","https://www.biathlonworld.com/athletes/id/btnor11108199801/",1998-08-11
"1819.63","LESSING Roland","/athletes/id/btest11404197801/","https://www.biathlonworld.com/athletes/id/btest11404197801/",1978-04-14
"1819.64","L'ABEE-LUND Henrik","/athletes/id/btnor12303198601/","https://www.biathlonworld.com/athletes/id/btnor12303198601/",1986-03-26
"1819.65","ANEV Krasimir","/athletes/id/btbul11606198701/","https://www.biathlonworld.com/athletes/id/btbul11606198701/",1987-06-16
"1819.68","LABASTAU Mikita","/athletes/id/btblr11904199701/","https://www.biathlonworld.com/athletes/id/btblr11904199701/",1997-04-19
"1819.72","WIESTNER Serafin","/athletes/id/btsui12007199001/","https://www.biathlonworld.com/athletes/id/btsui12007199001/",1990-07-20
"1819.73","CLAUDE Florent","/athletes/id/btfra11111199101/","https://www.biathlonworld.com/athletes/id/btfra11111199101/",1991-11-11
"1819.75","CHEPELIN Vladimir","/athletes/id/btblr11507198801/","https://www.biathlonworld.com/athletes/id/btblr11507198801/",1988-07-15
"1819.76","DUTTO Pietro","/athletes/id/btita11802198901/","https://www.biathlonworld.com/athletes/id/btita11802198901/",1989-02-18
"1819.77","STENERSEN Torstein","/athletes/id/btnor11610198801/","https://www.biathlonworld.com/athletes/id/btnor11610198801/",1988-10-16
"1819.78","MORAVEC Ondrej","/athletes/id/btcze10906198401/","https://www.biathlonworld.com/athletes/id/btcze10906198401/",1984-06-09
"1819.79","PLESSNITZER Kevin","/athletes/id/btaut11308199201/","https://www.biathlonworld.com/athletes/id/btaut11308199201/",1992-08-13
"1819.80","SINAPOV Anton","/athletes/id/btbul10109199301/","https://www.biathlonworld.com/athletes/id/btbul10109199301/",1993-09-01
"1819.81","SHOPIN Yury","/athletes/id/btrus11902199301/","https://www.biathlonworld.com/athletes/id/btrus11902199301/",1993-02-19
"1819.85","STVRTECKY Jakub","/athletes/id/btcze12112199801/","https://www.biathlonworld.com/athletes/id/btcze12112199801/",1998-12-21
"1819.86","GREEN Brendan","/athletes/id/btcan10411198601/","https://www.biathlonworld.com/athletes/id/btcan10411198601/",1986-11-04
"1819.89","SLESINGR Michal","/athletes/id/btcze10302198301/","https://www.biathlonworld.com/athletes/id/btcze10302198301/",1983-02-03
"1819.90","MALINOVSKII Igor","/athletes/id/btrus11803199701/","https://www.biathlonworld.com/athletes/id/btrus11803199701/",1997-03-18
"1819.91","DOMBROVSKI Karol","/athletes/id/btltu10806199101/","https://www.biathlonworld.com/athletes/id/btltu10806199101/",1991-06-08
"1819.93","FEMLING Peppe","/athletes/id/btswe12403199201/","https://www.biathlonworld.com/athletes/id/btswe12403199201/",1992-03-24
"1819.95","ERDAL Ole Martin","/athletes/id/btnor11709199201/","https://www.biathlonworld.com/athletes/id/btnor11709199201/",1992-09-17
"1819.96","KILCHYTSKYY Vitaliy","/athletes/id/btukr11706198801/","https://www.biathlonworld.com/athletes/id/btukr11706198801/",1988-06-17
"1819.98","YALIOTNAU Raman","/athletes/id/btblr11005199301/","https://www.biathlonworld.com/athletes/id/btblr11005199301/",1993-05-10
"1819.100","NELIN Jesper","/athletes/id/btswe10310199201/","https://www.biathlonworld.com/athletes/id/btswe10310199201/",1992-10-03
"1819.101","TSVETKOV Maxim","/athletes/id/btrus10301199201/","https://www.biathlonworld.com/athletes/id/btrus10301199201/",1992-01-03
"1819.102","HOMBERG Niklas","/athletes/id/btger12710199401/","https://www.biathlonworld.com/athletes/id/btger12710199401/",1994-10-27
"1819.103","HIIDENSALO Olli","/athletes/id/btfin10202199101/","https://www.biathlonworld.com/athletes/id/btfin10202199101/",1991-02-02
"1819.104","DURAND Michael","/athletes/id/btita11307199701/","https://www.biathlonworld.com/athletes/id/btita11307199701/",1997-07-13
"1819.105","SEPPALA Tero","/athletes/id/btfin12501199601/","https://www.biathlonworld.com/athletes/id/btfin12501199601/",1996-01-25
"1819.109","INVENIUS Otto","/athletes/id/btfin10912200001/","https://www.biathlonworld.com/athletes/id/btfin10912200001/",2000-12-09
"1819.110","KOIV Kauri","/athletes/id/btest12507198301/","https://www.biathlonworld.com/athletes/id/btest12507198301/",1983-07-25
"1819.112","MONTELLO Giuseppe","/athletes/id/btita10712199201/","https://www.biathlonworld.com/athletes/id/btita10712199201/",1992-12-07
"1819.113","PONSILUOMA Martin","/athletes/id/btswe10809199501/","https://www.biathlonworld.com/athletes/id/btswe10809199501/",1995-09-08
"1819.114","WEICK Erik","/athletes/id/btger11211199601/","https://www.biathlonworld.com/athletes/id/btger11211199601/",1996-11-12
"1819.116","DONHAUSER Johannes Werner","/athletes/id/btger11205199401/","https://www.biathlonworld.com/athletes/id/btger11205199401/",1994-05-12
"1819.117","KARLIK Mikulas","/athletes/id/btcze11705199901/","https://www.biathlonworld.com/athletes/id/btcze11705199901/",1999-05-17
"1819.119","PRYMA Artem","/athletes/id/btukr13004198701/","https://www.biathlonworld.com/athletes/id/btukr13004198701/",1987-05-30
"1819.121","BARTKO Simon","/athletes/id/btsvk11107199601/","https://www.biathlonworld.com/athletes/id/btsvk11107199601/",1996-07-11
"1819.122","USOV Mihail","/athletes/id/btmda12209199601/","https://www.biathlonworld.com/athletes/id/btmda12209199601/",1996-09-22
"1819.123","MESOTITSCH Daniel","/athletes/id/btaut12205197601/","https://www.biathlonworld.com/athletes/id/btaut12205197601/",1976-05-22
"1819.125","BURNOTTE Jules","/athletes/id/btcan12912199601/","https://www.biathlonworld.com/athletes/id/btcan12912199601/",1996-12-29
"1819.126","TANG Jinle","/athletes/id/btchn12809198901/","https://www.biathlonworld.com/athletes/id/btchn12809198901/",1989-09-28
"1819.127","ZAHKNA Rene","/athletes/id/btest10210199401/","https://www.biathlonworld.com/athletes/id/btest10210199401/",1994-10-02
"1819.130","INOMATA Kazuya","/athletes/id/btjpn13010198501/","https://www.biathlonworld.com/athletes/id/btjpn13010198501/",1985-10-30
"1819.132","PATRIJUKS Aleksandrs","/athletes/id/btlat13012199301/","https://www.biathlonworld.com/athletes/id/btlat13012199301/",1993-12-30
"1819.133","PIDRUCHNYI Dmytro","/athletes/id/btukr10511199101/","https://www.biathlonworld.com/athletes/id/btukr10511199101/",1991-11-05
"1819.137","STROLIA Vytautas","/athletes/id/btltu12811199201/","https://www.biathlonworld.com/athletes/id/btltu12811199201/",1992-11-28
"1819.139","TACHIZAKI Mikito","/athletes/id/btjpn11705198801/","https://www.biathlonworld.com/athletes/id/btjpn11705198801/",1988-05-17
"1819.140","KLETCHEROV Michail","/athletes/id/btbul10312198201/","https://www.biathlonworld.com/athletes/id/btbul10312198201/",1982-12-03
"1819.141","KARVINEN Otto-Eemil","/athletes/id/btfin12107199901/","https://www.biathlonworld.com/athletes/id/btfin12107199901/",1999-07-21
"1819.142","WANG Wenqiang","/athletes/id/btchn12905199501/","https://www.biathlonworld.com/athletes/id/btchn12905199501/",1995-05-29
"1819.146","MYHDA Anton","/athletes/id/btukr12207199501/","https://www.biathlonworld.com/athletes/id/btukr12207199501/",1995-07-22
"1819.148","ANGELIS Apostolos","/athletes/id/btgre12406199301/","https://www.biathlonworld.com/athletes/id/btgre12406199301/",1993-06-24
"1819.150","SAMUELSSON Sebastian","/athletes/id/btswe12803199701/","https://www.biathlonworld.com/athletes/id/btswe12803199701/",1997-03-28
"1819.153","YAN Xingyuan","/athletes/id/btchn12602199601/","https://www.biathlonworld.com/athletes/id/btchn12602199601/",1996-02-26
"1819.154","GRONMAN Tuomas","/athletes/id/btfin11909199101/","https://www.biathlonworld.com/athletes/id/btfin11909199101/",1991-09-19
"1819.155","CERVENKA Vaclav","/athletes/id/btusa10602199901/","https://www.biathlonworld.com/athletes/id/btusa10602199901/",1999-02-06
"1819.156","TOLAR David","/athletes/id/btcze12001199501/","https://www.biathlonworld.com/athletes/id/btcze12001199501/",1995-01-20
"1819.157","GERDZHIKOV Dimitar","/athletes/id/btbul12703199201/","https://www.biathlonworld.com/athletes/id/btbul12703199201/",1992-03-27
"1819.159","STOYANOV Kristiyan","/athletes/id/btbul12212199801/","https://www.biathlonworld.com/athletes/id/btbul12212199801/",1998-12-22
"1819.160","OLSSON Victor","/athletes/id/btswe11008199301/","https://www.biathlonworld.com/athletes/id/btswe11008199301/",1993-08-10
"1819.161","KIM Yonggyu","/athletes/id/btkor11012199301/","https://www.biathlonworld.com/athletes/id/btkor11012199301/",1993-12-10
"1819.162","IVKO Maksym","/athletes/id/btukr10601199501/","https://www.biathlonworld.com/athletes/id/btukr10601199501/",1995-01-06
"1819.163","OEYGARD Harald","/athletes/id/btnor13103199701/","https://www.biathlonworld.com/athletes/id/btnor13103199701/",1997-03-31
"1819.167","ERMITS Kalev","/athletes/id/btest11909199201/","https://www.biathlonworld.com/athletes/id/btest11909199201/",1992-09-19
"1819.170","LUSA Daumants","/athletes/id/btlat12409199201/","https://www.biathlonworld.com/athletes/id/btlat12409199201/",1992-09-24
